Store,Date,Sales,Customers,Promo,SchoolHoliday,CompetitionDistance,DayOfWeek_0,DayOfWeek_1,DayOfWeek_2,DayOfWeek_3,DayOfWeek_4,DayOfWeek_5,DayOfWeek_6
10,04-03-2013,5135,613,0,0,3160,0,0,0,0,0,0,1
10,05-03-2013,3885,491,0,0,3160,1,0,0,0,0,0,0
10,06-03-2013,6766,693,1,1,3160,0,1,0,0,0,0,0
10,07-03-2013,5584,587,1,1,3160,0,0,1,0,0,0,0
10,08-03-2013,3927,403,1,1,3160,0,0,0,1,0,0,0
10,09-03-2013,4623,551,1,1,3160,0,0,0,0,1,0,0
10,10-03-2013,5158,580,1,1,3160,0,0,0,0,0,1,0
10,11-03-2013,4285,453,0,1,3160,0,0,0,0,0,0,1
10,12-03-2013,6513,684,1,1,3160,1,0,0,0,0,0,0
10,13-03-2013,5495,601,1,1,3160,0,1,0,0,0,0,0
10,14-03-2013,5639,618,1,1,3160,0,0,1,0,0,0,0
10,15-03-2013,7243,796,1,1,3160,0,0,0,1,0,0,0
10,16-03-2013,5809,641,0,0,3160,0,0,0,0,1,0,0
10,17-03-2013,5747,651,0,1,3160,0,0,0,0,0,1,0
10,18-03-2013,4662,562,0,0,3160,0,0,0,0,0,0,1
10,19-03-2013,4531,544,0,0,3160,1,0,0,0,0,0,0
10,20-03-2013,4529,544,0,0,3160,0,1,0,0,0,0,0
10,21-03-2013,4607,562,0,0,3160,0,0,1,0,0,0,0
10,22-03-2013,7087,725,1,0,3160,0,0,0,1,0,0,0
10,23-03-2013,5782,641,1,0,3160,0,0,0,0,1,0,0
10,24-03-2013,5541,613,1,0,3160,0,0,0,0,0,1,0
10,25-03-2013,4689,546,1,0,3160,0,0,0,0,0,0,1
10,26-03-2013,6096,636,1,0,3160,1,0,0,0,0,0,0
10,27-03-2013,4321,529,0,0,3160,0,1,0,0,0,0,0
10,28-03-2013,4558,555,0,0,3160,0,0,1,0,0,0,0
10,29-03-2013,4592,576,0,0,3160,0,0,0,1,0,0,0
10,30-03-2013,4426,554,0,0,3160,0,0,0,0,1,0,0
10,31-03-2013,4184,539,0,0,3160,0,0,0,0,0,1,0
10,01-04-2013,4743,569,0,0,3160,0,0,0,0,0,0,1
10,02-04-2013,4092,528,0,0,3160,1,0,0,0,0,0,0
10,03-04-2013,7365,742,1,0,3160,0,1,0,0,0,0,0
10,04-04-2013,5343,588,1,0,3160,0,0,1,0,0,0,0
10,05-04-2013,5184,605,1,0,3160,0,0,0,1,0,0,0
10,06-04-2013,5291,580,1,0,3160,0,0,0,0,1,0,0
10,07-04-2013,4844,533,1,0,3160,0,0,0,0,0,1,0
10,08-04-2013,4074,465,0,0,3160,0,0,0,0,0,0,1
10,09-04-2013,7284,721,1,0,3160,1,0,0,0,0,0,0
10,10-04-2013,7468,769,1,0,3160,0,1,0,0,0,0,0
10,11-04-2013,6959,740,1,0,3160,0,0,1,0,0,0,0
10,12-04-2013,6119,681,1,0,3160,0,0,0,1,0,0,0
10,13-04-2013,5392,583,0,0,3160,0,0,0,0,1,0,0
10,14-04-2013,5579,656,0,0,3160,0,0,0,0,0,1,0
10,15-04-2013,5250,602,0,0,3160,0,0,0,0,0,0,1
10,16-04-2013,5469,666,0,0,3160,1,0,0,0,0,0,0
10,17-04-2013,5945,643,0,1,3160,0,1,0,0,0,0,0
10,18-04-2013,4506,496,0,0,3160,0,0,1,0,0,0,0
10,19-04-2013,6948,710,1,0,3160,0,0,0,1,0,0,0
10,20-04-2013,6194,610,1,0,3160,0,0,0,0,1,0,0
10,21-04-2013,5275,571,1,0,3160,0,0,0,0,0,1,0
10,22-04-2013,5810,610,1,0,3160,0,0,0,0,0,0,1
10,23-04-2013,6042,649,1,0,3160,1,0,0,0,0,0,0
10,24-04-2013,4216,469,0,0,3160,0,1,0,0,0,0,0
10,25-04-2013,4846,559,0,1,3160,0,0,1,0,0,0,0
10,26-04-2013,5030,608,0,0,3160,0,0,0,1,0,0,0
10,27-04-2013,3686,449,0,0,3160,0,0,0,0,1,0,0
10,28-04-2013,5093,615,0,0,3160,0,0,0,0,0,1,0
10,29-04-2013,4677,522,0,0,3160,0,0,0,0,0,0,1
10,30-04-2013,5889,624,1,0,3160,1,0,0,0,0,0,0
10,01-05-2013,5303,602,1,0,3160,0,1,0,0,0,0,0
10,02-05-2013,5275,601,1,0,3160,0,0,1,0,0,0,0
10,03-05-2013,5037,560,1,0,3160,0,0,0,1,0,0,0
10,04-05-2013,6102,621,1,0,3160,0,0,0,0,1,0,0
10,05-05-2013,4623,489,0,0,3160,0,0,0,0,0,1,0
10,06-05-2013,6538,705,1,0,3160,0,0,0,0,0,0,1
10,07-05-2013,5906,610,1,0,3160,1,0,0,0,0,0,0
10,08-05-2013,5440,596,1,0,3160,0,1,0,0,0,0,0
10,09-05-2013,5958,649,1,0,3160,0,0,1,0,0,0,0
10,10-05-2013,6488,651,1,0,3160,0,0,0,1,0,0,0
10,11-05-2013,4943,532,0,0,3160,0,0,0,0,1,0,0
10,12-05-2013,5472,635,0,0,3160,0,0,0,0,0,1,0
10,13-05-2013,4739,588,0,0,3160,0,0,0,0,0,0,1
10,14-05-2013,4369,533,0,0,3160,1,0,0,0,0,0,0
10,15-05-2013,4652,522,0,0,3160,0,1,0,0,0,0,0
10,16-05-2013,5055,592,0,0,3160,0,0,1,0,0,0,0
10,17-05-2013,4765,487,0,0,3160,0,0,0,1,0,0,0
10,18-05-2013,7854,748,1,0,3160,0,0,0,0,1,0,0
10,19-05-2013,7078,672,1,0,3160,0,0,0,0,0,1,0
10,20-05-2013,5697,602,1,0,3160,0,0,0,0,0,0,1
10,21-05-2013,5286,587,1,0,3160,1,0,0,0,0,0,0
10,22-05-2013,5687,645,1,0,3160,0,1,0,0,0,0,0
10,23-05-2013,4795,526,0,0,3160,0,0,1,0,0,0,0
10,24-05-2013,5905,668,0,0,3160,0,0,0,1,0,0,0
10,25-05-2013,4946,584,0,0,3160,0,0,0,0,1,0,0
10,26-05-2013,4923,556,0,0,3160,0,0,0,0,0,1,0
10,27-05-2013,4791,547,0,1,3160,0,0,0,0,0,0,1
10,28-05-2013,5814,559,0,1,3160,1,0,0,0,0,0,0
10,29-05-2013,4610,467,0,0,3160,0,1,0,0,0,0,0
10,30-05-2013,7138,697,1,1,3160,0,0,1,0,0,0,0
10,31-05-2013,5828,585,1,1,3160,0,0,0,1,0,0,0
10,01-06-2013,5636,535,1,1,3160,0,0,0,0,1,0,0
10,02-06-2013,5798,604,1,1,3160,0,0,0,0,0,1,0
10,03-06-2013,5663,588,1,1,3160,0,0,0,0,0,0,1
10,04-06-2013,4349,475,0,1,3160,1,0,0,0,0,0,0
10,05-06-2013,5792,619,0,1,3160,0,1,0,0,0,0,0
10,06-06-2013,4503,520,0,1,3160,0,0,1,0,0,0,0
10,07-06-2013,4305,523,0,1,3160,0,0,0,1,0,0,0
10,08-06-2013,4161,485,0,1,3160,0,0,0,0,1,0,0
10,09-06-2013,4595,493,0,1,3160,0,0,0,0,0,1,0
10,10-06-2013,4090,427,0,1,3160,0,0,0,0,0,0,1
10,11-06-2013,7179,697,1,1,3160,1,0,0,0,0,0,0
10,12-06-2013,6093,606,1,1,3160,0,1,0,0,0,0,0
10,13-06-2013,5200,554,1,1,3160,0,0,1,0,0,0,0
10,14-06-2013,5048,551,1,1,3160,0,0,0,1,0,0,0
10,15-06-2013,6122,622,1,1,3160,0,0,0,0,1,0,0
10,16-06-2013,3957,452,0,1,3160,0,0,0,0,0,1,0
10,17-06-2013,4553,591,0,1,3160,0,0,0,0,0,0,1
10,18-06-2013,4482,476,0,1,3160,1,0,0,0,0,0,0
10,19-06-2013,4160,463,0,1,3160,0,1,0,0,0,0,0
10,20-06-2013,4238,520,0,1,3160,0,0,1,0,0,0,0
10,21-06-2013,4264,475,0,1,3160,0,0,0,1,0,0,0
10,22-06-2013,3927,423,0,1,3160,0,0,0,0,1,0,0
10,23-06-2013,7368,728,1,1,3160,0,0,0,0,0,1,0
10,24-06-2013,6378,627,1,1,3160,0,0,0,0,0,0,1
10,25-06-2013,5915,625,1,1,3160,1,0,0,0,0,0,0
10,26-06-2013,5861,588,1,1,3160,0,1,0,0,0,0,0
10,27-06-2013,5052,560,1,1,3160,0,0,1,0,0,0,0
10,28-06-2013,3805,434,0,1,3160,0,0,0,1,0,0,0
10,29-06-2013,5504,653,0,1,3160,0,0,0,0,1,0,0
10,30-06-2013,5008,568,0,1,3160,0,0,0,0,0,1,0
10,01-07-2013,5064,605,0,1,3160,0,0,0,0,0,0,1
10,02-07-2013,4719,533,0,0,3160,1,0,0,0,0,0,0
10,03-07-2013,4829,566,0,0,3160,0,1,0,0,0,0,0
10,04-07-2013,4648,502,0,0,3160,0,0,1,0,0,0,0
10,05-07-2013,8062,817,1,0,3160,0,0,0,1,0,0,0
10,06-07-2013,6781,710,1,0,3160,0,0,0,0,1,0,0
10,07-07-2013,5972,637,1,0,3160,0,0,0,0,0,1,0
10,08-07-2013,5212,606,1,0,3160,0,0,0,0,0,0,1
10,09-07-2013,5604,634,1,0,3160,1,0,0,0,0,0,0
10,10-07-2013,4703,553,0,0,3160,0,1,0,0,0,0,0
10,11-07-2013,4556,532,0,0,3160,0,0,1,0,0,0,0
10,12-07-2013,4433,566,0,0,3160,0,0,0,1,0,0,0
10,13-07-2013,4709,563,0,0,3160,0,0,0,0,1,0,0
10,14-07-2013,4359,540,0,0,3160,0,0,0,0,0,1,0
10,15-07-2013,4592,570,0,0,3160,0,0,0,0,0,0,1
10,16-07-2013,5032,524,0,0,3160,1,0,0,0,0,0,0
10,17-07-2013,6588,735,1,0,3160,0,1,0,0,0,0,0
10,18-07-2013,6350,694,1,0,3160,0,0,1,0,0,0,0
10,19-07-2013,5791,634,1,0,3160,0,0,0,1,0,0,0
10,20-07-2013,5578,609,1,0,3160,0,0,0,0,1,0,0
10,21-07-2013,6448,655,1,0,3160,0,0,0,0,0,1,0
10,22-07-2013,4717,516,0,0,3160,0,0,0,0,0,0,1
10,23-07-2013,4674,585,0,0,3160,1,0,0,0,0,0,0
10,24-07-2013,4968,587,0,0,3160,0,1,0,0,0,0,0
10,25-07-2013,4160,518,0,0,3160,0,0,1,0,0,0,0
10,26-07-2013,4717,568,0,0,3160,0,0,0,1,0,0,0
10,27-07-2013,4582,519,0,0,3160,0,0,0,0,1,0,0
10,28-07-2013,4467,469,0,0,3160,0,0,0,0,0,1,0
10,29-07-2013,7486,737,1,0,3160,0,0,0,0,0,0,1
10,30-07-2013,5937,630,1,0,3160,1,0,0,0,0,0,0
10,31-07-2013,4936,570,1,0,3160,0,1,0,0,0,0,0
10,01-08-2013,5681,603,1,0,3160,0,0,1,0,0,0,0
10,02-08-2013,5518,622,1,0,3160,0,0,0,1,0,0,0
10,03-08-2013,4262,464,0,0,3160,0,0,0,0,1,0,0
10,04-08-2013,5405,651,0,0,3160,0,0,0,0,0,1,0
10,05-08-2013,4394,543,0,0,3160,0,0,0,0,0,0,1
10,06-08-2013,4544,536,0,0,3160,1,0,0,0,0,0,0
10,07-08-2013,4205,538,0,0,3160,0,1,0,0,0,0,0
10,08-08-2013,4708,549,0,0,3160,0,0,1,0,0,0,0
10,09-08-2013,4137,472,0,0,3160,0,0,0,1,0,0,0
10,10-08-2013,7333,731,1,0,3160,0,0,0,0,1,0,0
10,11-08-2013,5854,619,1,0,3160,0,0,0,0,0,1,0
10,12-08-2013,5359,586,1,0,3160,0,0,0,0,0,0,1
10,13-08-2013,5083,582,1,0,3160,1,0,0,0,0,0,0
10,14-08-2013,5088,592,1,0,3160,0,1,0,0,0,0,0
10,15-08-2013,4681,486,0,0,3160,0,0,1,0,0,0,0
10,16-08-2013,5515,599,0,0,3160,0,0,0,1,0,0,0
10,17-08-2013,5542,619,0,0,3160,0,0,0,0,1,0,0
10,18-08-2013,5743,670,0,0,3160,0,0,0,0,0,1,0
10,19-08-2013,6017,648,0,1,3160,0,0,0,0,0,0,1
10,20-08-2013,4833,509,0,1,3160,1,0,0,0,0,0,0
10,21-08-2013,7173,713,1,1,3160,0,1,0,0,0,0,0
10,22-08-2013,5908,598,1,1,3160,0,0,1,0,0,0,0
10,23-08-2013,4946,541,1,1,3160,0,0,0,1,0,0,0
10,24-08-2013,5067,555,1,1,3160,0,0,0,0,1,0,0
10,25-08-2013,4936,544,1,1,3160,0,0,0,0,0,1,0
10,26-08-2013,3644,430,0,1,3160,0,0,0,0,0,0,1
10,27-08-2013,4809,574,0,1,3160,1,0,0,0,0,0,0
10,28-08-2013,4252,494,0,1,3160,0,1,0,0,0,0,0
10,29-08-2013,3481,471,0,1,3160,0,0,1,0,0,0,0
10,30-08-2013,4148,503,0,1,3160,0,0,0,1,0,0,0
10,31-08-2013,4294,535,0,1,3160,0,0,0,0,1,0,0
10,01-09-2013,4313,504,0,0,3160,0,0,0,0,0,1,0
10,02-09-2013,7099,740,1,0,3160,0,0,0,0,0,0,1
10,03-09-2013,6067,632,1,0,3160,1,0,0,0,0,0,0
10,04-09-2013,5570,575,1,0,3160,0,1,0,0,0,0,0
10,05-09-2013,5789,626,1,0,3160,0,0,1,0,0,0,0
10,06-09-2013,5592,591,1,0,3160,0,0,0,1,0,0,0
10,07-09-2013,4450,488,0,0,3160,0,0,0,0,1,0,0
10,08-09-2013,4790,556,0,0,3160,0,0,0,0,0,1,0
10,09-09-2013,4612,533,0,0,3160,0,0,0,0,0,0,1
10,10-09-2013,4877,554,0,0,3160,1,0,0,0,0,0,0
10,11-09-2013,5093,589,0,0,3160,0,1,0,0,0,0,0
10,12-09-2013,5410,587,0,0,3160,0,0,1,0,0,0,0
10,13-09-2013,5015,529,0,0,3160,0,0,0,1,0,0,0
10,14-09-2013,6389,612,1,0,3160,0,0,0,0,1,0,0
10,15-09-2013,6824,691,1,0,3160,0,0,0,0,0,1,0
10,16-09-2013,5708,563,1,0,3160,0,0,0,0,0,0,1
10,17-09-2013,5652,606,1,0,3160,1,0,0,0,0,0,0
10,18-09-2013,5925,623,1,0,3160,0,1,0,0,0,0,0
10,19-09-2013,4557,492,0,0,3160,0,0,1,0,0,0,0
10,20-09-2013,5022,590,0,0,3160,0,0,0,1,0,0,0
10,21-09-2013,4209,521,0,0,3160,0,0,0,0,1,0,0
10,22-09-2013,4601,512,0,0,3160,0,0,0,0,0,1,0
10,23-09-2013,4569,532,0,0,3160,0,0,0,0,0,0,1
10,24-09-2013,5010,563,0,0,3160,1,0,0,0,0,0,0
10,25-09-2013,5092,521,0,0,3160,0,1,0,0,0,0,0
10,26-09-2013,7573,684,1,0,3160,0,0,1,0,0,0,0
10,27-09-2013,6130,626,1,0,3160,0,0,0,1,0,0,0
10,28-09-2013,5630,598,1,0,3160,0,0,0,0,1,0,0
10,29-09-2013,5514,623,1,0,3160,0,0,0,0,0,1,0
10,30-09-2013,5675,612,1,0,3160,0,0,0,0,0,0,1
10,01-10-2013,4489,504,0,0,3160,1,0,0,0,0,0,0
10,02-10-2013,5735,623,0,0,3160,0,1,0,0,0,0,0
10,03-10-2013,5033,560,0,0,3160,0,0,1,0,0,0,0
10,04-10-2013,5496,564,0,0,3160,0,0,0,1,0,0,0
10,05-10-2013,5422,606,0,0,3160,0,0,0,0,1,0,0
10,06-10-2013,5948,611,0,0,3160,0,0,0,0,0,1,0
10,07-10-2013,6766,656,0,0,3160,0,0,0,0,0,0,1
10,08-10-2013,8101,780,1,0,3160,1,0,0,0,0,0,0
10,09-10-2013,7223,660,1,0,3160,0,1,0,0,0,0,0
10,10-10-2013,5291,571,1,0,3160,0,0,1,0,0,0,0
10,11-10-2013,6293,621,1,0,3160,0,0,0,1,0,0,0
10,12-10-2013,5937,639,1,0,3160,0,0,0,0,1,0,0
10,13-10-2013,4966,566,0,0,3160,0,0,0,0,0,1,0
10,14-10-2013,5036,548,0,0,3160,0,0,0,0,0,0,1
10,15-10-2013,5908,629,0,0,3160,1,0,0,0,0,0,0
10,16-10-2013,5002,576,0,0,3160,0,1,0,0,0,0,0
10,17-10-2013,5663,606,0,0,3160,0,0,1,0,0,0,0
10,18-10-2013,6023,628,0,0,3160,0,0,0,1,0,0,0
10,19-10-2013,5689,575,0,0,3160,0,0,0,0,1,0,0
10,20-10-2013,9123,853,1,0,3160,0,0,0,0,0,1,0
10,21-10-2013,8109,774,1,0,3160,0,0,0,0,0,0,1
10,22-10-2013,7893,737,1,0,3160,1,0,0,0,0,0,0
10,23-10-2013,7536,777,1,0,3160,0,1,0,0,0,0,0
10,24-10-2013,8268,866,1,0,3160,0,0,1,0,0,0,0
10,25-10-2013,7007,740,0,0,3160,0,0,0,1,0,0,0
10,26-10-2013,9534,1060,0,1,3160,0,0,0,0,1,0,0
10,27-10-2013,3915,456,0,1,3160,0,0,0,0,0,1,0
10,28-10-2013,5094,555,0,1,3160,0,0,0,0,0,0,1
10,29-10-2013,4762,513,0,1,3160,1,0,0,0,0,0,0
10,30-10-2013,7525,769,0,1,3160,0,1,0,0,0,0,0
10,31-10-2013,4062,470,0,1,3160,0,0,1,0,0,0,0
10,01-11-2013,4533,507,0,1,3160,0,0,0,1,0,0,0
10,02-11-2013,5012,517,0,1,3160,0,0,0,0,1,0,0
10,03-11-2013,4928,531,0,0,3160,0,0,0,0,0,1,0
10,04-11-2013,8325,776,1,0,3160,0,0,0,0,0,0,1
10,05-11-2013,6470,617,1,0,3160,1,0,0,0,0,0,0
10,06-11-2013,5650,615,1,0,3160,0,1,0,0,0,0,0
10,07-11-2013,5109,561,1,0,3160,0,0,1,0,0,0,0
10,08-11-2013,5939,644,1,0,3160,0,0,0,1,0,0,0
10,09-11-2013,4504,480,0,0,3160,0,0,0,0,1,0,0
10,10-11-2013,5164,582,0,0,3160,0,0,0,0,0,1,0
10,11-11-2013,4612,560,0,0,3160,0,0,0,0,0,0,1
10,12-11-2013,3959,485,0,0,3160,1,0,0,0,0,0,0
10,13-11-2013,4279,509,0,0,3160,0,1,0,0,0,0,0
10,14-11-2013,4634,528,0,0,3160,0,0,1,0,0,0,0
10,15-11-2013,4788,502,0,0,3160,0,0,0,1,0,0,0
10,16-11-2013,7962,779,1,0,3160,0,0,0,0,1,0,0
10,17-11-2013,6444,632,1,0,3160,0,0,0,0,0,1,0
10,18-11-2013,5560,572,1,0,3160,0,0,0,0,0,0,1
10,19-11-2013,5593,563,1,0,3160,1,0,0,0,0,0,0
10,20-11-2013,5474,596,1,0,3160,0,1,0,0,0,0,0
10,21-11-2013,4702,463,0,0,3160,0,0,1,0,0,0,0
10,22-11-2013,4543,548,0,0,3160,0,0,0,1,0,0,0
10,23-11-2013,4415,551,0,0,3160,0,0,0,0,1,0,0
10,24-11-2013,4330,469,0,0,3160,0,0,0,0,0,1,0
10,25-11-2013,4752,588,0,1,3160,0,0,0,0,0,0,1
10,26-11-2013,5807,623,0,1,3160,1,0,0,0,0,0,0
10,27-11-2013,4453,455,0,0,3160,0,1,0,0,0,0,0
10,28-11-2013,8758,830,1,0,3160,0,0,1,0,0,0,0
10,29-11-2013,6471,658,1,0,3160,0,0,0,1,0,0,0
10,30-11-2013,5062,590,1,0,3160,0,0,0,0,1,0,0
10,01-12-2013,6034,603,1,0,3160,0,0,0,0,0,1,0
10,02-12-2013,4686,523,1,0,3160,0,0,0,0,0,0,1
10,03-12-2013,4802,547,0,0,3160,1,0,0,0,0,0,0
10,04-12-2013,4809,613,0,0,3160,0,1,0,0,0,0,0
10,05-12-2013,5372,624,0,0,3160,0,0,1,0,0,0,0
10,06-12-2013,4723,578,0,0,3160,0,0,0,1,0,0,0
10,07-12-2013,4406,550,0,0,3160,0,0,0,0,1,0,0
10,08-12-2013,4992,575,0,0,3160,0,0,0,0,0,1,0
10,09-12-2013,4397,537,0,0,3160,0,0,0,0,0,0,1
10,10-12-2013,8294,780,1,0,3160,1,0,0,0,0,0,0
10,11-12-2013,6128,656,1,0,3160,0,1,0,0,0,0,0
10,12-12-2013,5561,600,1,0,3160,0,0,1,0,0,0,0
10,13-12-2013,5060,590,1,0,3160,0,0,0,1,0,0,0
10,14-12-2013,5756,635,1,0,3160,0,0,0,0,1,0,0
10,15-12-2013,4129,455,0,0,3160,0,0,0,0,0,1,0
10,16-12-2013,5319,629,0,0,3160,0,0,0,0,0,0,1
10,17-12-2013,5035,582,0,0,3160,1,0,0,0,0,0,0
10,18-12-2013,4253,560,0,0,3160,0,1,0,0,0,0,0
10,19-12-2013,4773,537,0,0,3160,0,0,1,0,0,0,0
10,20-12-2013,5721,614,0,0,3160,0,0,0,1,0,0,0
10,21-12-2013,5235,567,0,0,3160,0,0,0,0,1,0,0
10,22-12-2013,7761,795,1,0,3160,0,0,0,0,0,1,0
10,23-12-2013,6000,675,1,0,3160,0,0,0,0,0,0,1
10,24-12-2013,5975,654,1,0,3160,1,0,0,0,0,0,0
10,25-12-2013,6129,635,1,0,3160,0,1,0,0,0,0,0
10,26-12-2013,5572,614,1,0,3160,0,0,1,0,0,0,0
10,27-12-2013,4759,510,0,0,3160,0,0,0,1,0,0,0
10,28-12-2013,5560,640,0,0,3160,0,0,0,0,1,0,0
10,29-12-2013,4923,563,0,0,3160,0,0,0,0,0,1,0
10,30-12-2013,4883,573,0,0,3160,0,0,0,0,0,0,1
10,31-12-2013,4865,557,0,0,3160,1,0,0,0,0,0,0
10,01-01-2014,5061,603,0,0,3160,0,1,0,0,0,0,0
10,02-01-2014,4564,508,0,0,3160,0,0,1,0,0,0,0
10,03-01-2014,6613,685,1,0,3160,0,0,0,1,0,0,0
10,04-01-2014,5791,630,1,0,3160,0,0,0,0,1,0,0
10,05-01-2014,5882,631,1,0,3160,0,0,0,0,0,1,0
10,06-01-2014,4452,547,1,0,3160,0,0,0,0,0,0,1
10,07-01-2014,5045,570,1,0,3160,1,0,0,0,0,0,0
10,08-01-2014,4695,484,0,0,3160,0,1,0,0,0,0,0
10,09-01-2014,4887,618,0,0,3160,0,0,1,0,0,0,0
10,10-01-2014,4394,550,0,0,3160,0,0,0,1,0,0,0
10,11-01-2014,4416,509,0,0,3160,0,0,0,0,1,0,0
10,12-01-2014,4814,544,0,0,3160,0,0,0,0,0,1,0
10,13-01-2014,4711,543,0,0,3160,0,0,0,0,0,0,1
10,14-01-2014,4847,471,0,0,3160,1,0,0,0,0,0,0
10,15-01-2014,8438,794,1,0,3160,0,1,0,0,0,0,0
10,16-01-2014,7048,650,1,0,3160,0,0,1,0,0,0,0
10,17-01-2014,6449,653,1,0,3160,0,0,0,1,0,0,0
10,18-01-2014,5898,603,1,1,3160,0,0,0,0,1,0,0
10,19-01-2014,5932,614,1,1,3160,0,0,0,0,0,1,0
10,20-01-2014,4778,512,0,1,3160,0,0,0,0,0,0,1
10,21-01-2014,4828,544,0,1,3160,1,0,0,0,0,0,0
10,22-01-2014,4525,490,0,1,3160,0,1,0,0,0,0,0
10,23-01-2014,4152,464,0,1,3160,0,0,1,0,0,0,0
10,24-01-2014,4584,489,0,1,3160,0,0,0,1,0,0,0
10,25-01-2014,4456,519,0,1,3160,0,0,0,0,1,0,0
10,26-01-2014,4540,477,0,1,3160,0,0,0,0,0,1,0
10,27-01-2014,6419,622,1,1,3160,0,0,0,0,0,0,1
10,28-01-2014,6087,603,1,1,3160,1,0,0,0,0,0,0
10,29-01-2014,5629,603,1,1,3160,0,1,0,0,0,0,0
10,30-01-2014,6250,689,1,1,3160,0,0,1,0,0,0,0
10,31-01-2014,6187,700,0,1,3160,0,0,0,1,0,0,0
10,01-02-2014,5969,657,0,1,3160,0,0,0,0,1,0,0
10,02-02-2014,4712,544,0,0,3160,0,0,0,0,0,1,0
10,03-02-2014,4533,576,0,0,3160,0,0,0,0,0,0,1
10,04-02-2014,4936,577,0,0,3160,1,0,0,0,0,0,0
10,05-02-2014,4804,513,0,0,3160,0,1,0,0,0,0,0
10,06-02-2014,7910,759,1,0,3160,0,0,1,0,0,0,0
10,07-02-2014,6685,691,1,0,3160,0,0,0,1,0,0,0
10,08-02-2014,7006,730,1,0,3160,0,0,0,0,1,0,0
10,09-02-2014,8145,826,1,1,3160,0,0,0,0,0,1,0
10,10-02-2014,5116,560,0,0,3160,0,0,0,0,0,0,1
10,11-02-2014,7714,770,1,0,3160,1,0,0,0,0,0,0
10,12-02-2014,6837,662,1,0,3160,0,1,0,0,0,0,0
10,13-02-2014,6372,637,1,0,3160,0,0,1,0,0,0,0
10,14-02-2014,6279,617,1,0,3160,0,0,0,1,0,0,0
10,15-02-2014,6547,664,1,0,3160,0,0,0,0,1,0,0
10,16-02-2014,4632,508,0,0,3160,0,0,0,0,0,1,0
10,17-02-2014,4404,511,0,0,3160,0,0,0,0,0,0,1
10,18-02-2014,5471,597,0,0,3160,1,0,0,0,0,0,0
10,19-02-2014,5002,566,0,0,3160,0,1,0,0,0,0,0
10,20-02-2014,4677,552,0,0,3160,0,0,1,0,0,0,0
10,21-02-2014,5023,561,0,0,3160,0,0,0,1,0,0,0
10,22-02-2014,4608,500,0,0,3160,0,0,0,0,1,0,0
10,23-02-2014,7880,727,1,0,3160,0,0,0,0,0,1,0
10,24-02-2014,6611,668,1,0,3160,0,0,0,0,0,0,1
10,25-02-2014,5724,606,1,0,3160,1,0,0,0,0,0,0
10,26-02-2014,5448,563,1,0,3160,0,1,0,0,0,0,0
10,27-02-2014,5890,570,1,0,3160,0,0,1,0,0,0,0
10,28-02-2014,5034,516,0,0,3160,0,0,0,1,0,0,0
10,01-03-2014,6172,665,0,0,3160,0,0,0,0,1,0,0
10,02-03-2014,5303,563,0,0,3160,0,0,0,0,0,1,0
10,03-03-2014,5230,587,0,0,3160,0,0,0,0,0,0,1
10,04-03-2014,6624,642,0,1,3160,1,0,0,0,0,0,0
10,05-03-2014,5322,538,0,0,3160,0,1,0,0,0,0,0
10,06-03-2014,9211,812,1,0,3160,0,0,1,0,0,0,0
10,07-03-2014,6491,629,1,0,3160,0,0,0,1,0,0,0
10,08-03-2014,6406,614,1,0,3160,0,0,0,0,1,0,0
10,09-03-2014,6711,662,1,0,3160,0,0,0,0,0,1,0
10,10-03-2014,6907,714,1,0,3160,0,0,0,0,0,0,1
10,11-03-2014,5189,543,0,0,3160,1,0,0,0,0,0,0
10,12-03-2014,5762,612,0,1,3160,0,1,0,0,0,0,0
10,13-03-2014,5163,575,0,0,3160,0,0,1,0,0,0,0
10,14-03-2014,5746,593,0,0,3160,0,0,0,1,0,0,0
10,15-03-2014,5047,568,0,0,3160,0,0,0,0,1,0,0
10,16-03-2014,5188,537,0,0,3160,0,0,0,0,0,1,0
10,17-03-2014,6816,677,1,0,3160,0,0,0,0,0,0,1
10,18-03-2014,6750,658,1,0,3160,1,0,0,0,0,0,0
10,19-03-2014,5833,608,1,0,3160,0,1,0,0,0,0,0
10,20-03-2014,5484,561,1,0,3160,0,0,1,0,0,0,0
10,21-03-2014,5656,605,1,0,3160,0,0,0,1,0,0,0
10,22-03-2014,4282,460,0,0,3160,0,0,0,0,1,0,0
10,23-03-2014,5683,598,0,0,3160,0,0,0,0,0,1,0
10,24-03-2014,5442,589,0,0,3160,0,0,0,0,0,0,1
10,25-03-2014,4823,540,0,0,3160,1,0,0,0,0,0,0
10,26-03-2014,4633,533,0,0,3160,0,1,0,0,0,0,0
10,27-03-2014,4626,552,0,0,3160,0,0,1,0,0,0,0
10,28-03-2014,4606,478,0,0,3160,0,0,0,1,0,0,0
10,29-03-2014,7707,722,1,0,3160,0,0,0,0,1,0,0
10,30-03-2014,6192,618,1,0,3160,0,0,0,0,0,1,0
10,31-03-2014,5951,614,1,0,3160,0,0,0,0,0,0,1
10,01-04-2014,5637,627,1,0,3160,1,0,0,0,0,0,0
10,02-04-2014,5176,577,1,0,3160,0,1,0,0,0,0,0
10,03-04-2014,5038,505,0,0,3160,0,0,1,0,0,0,0
